id,device_id,manufacturer,event_type,event_ts,longitude,latitude,iot_signal_1,iot_signal_2,iot_signal_3,iot_signal_4
2355,0x1000000000009,AIAI Inc.,tank below 5%,2023-12-01 17:15:00,-93.9,41.51341,8.0,1003.0,50.0,103.0
2356,0x1000000000005,New World Corp,device error,2023-12-01 17:16:00,-93.9,41.51341,6.0,1007.0,51.0,100.0
2357,0x1000000000009,AIAI Inc.,tank below 5%,2023-12-01 17:17:00,-93.9,41.51341,10.0,1020.0,53.0,103.0
2358,0x1000000000007,Hot Data Ltd,tank below 5%,2023-12-01 17:18:00,-93.9,41.51341,9.0,1015.0,51.0,101.0
2359,0x1000000000009,AIAI Inc.,device error,2023-12-01 17:19:00,-93.9,41.51341,6.0,1019.0,53.0,104.0
2360,0x1000000000002,New World Corp,device error,2023-12-01 17:20:00,-93.9,41.51341,4.0,1016.0,55.0,105.0
2361,0x1000000000000,AIAI Inc.,system malfunction,2023-12-01 17:21:00,-93.9,41.51341,2.0,1002.0,54.0,107.0
2362,0x1000000000007,Hot Data Ltd,tank below 5%,2023-12-01 17:22:00,-93.9,41.51341,5.0,1005.0,52.0,100.0
2363,0x1000000000005,New World Corp,tank below 10%,2023-12-01 17:23:00,-93.9,41.51341,8.0,1016.0,50.0,104.0
2364,0x1000000000007,Hot Data Ltd,tank below 5%,2023-12-01 17:24:00,-93.9,41.51341,6.0,1014.0,51.0,105.0
2365,0x1000000000009,AIAI Inc.,device error,2023-12-01 17:25:00,-93.9,41.51341,2.0,1015.0,54.0,101.0
2366,0x1000000000003,AIAI Inc.,tank below 5%,2023-12-01 17:26:00,-93.9,41.51341,8.0,1010.0,51.0,104.0
2367,0x1000000000003,AIAI Inc.,system malfunction,2023-12-01 17:27:00,-93.9,41.51341,9.0,1015.0,52.0,101.0
2368,0x1000000000009,AIAI Inc.,tank below 5%,2023-12-01 17:28:00,-93.9,41.51341,4.0,1001.0,54.0,101.0
2369,0x1000000000009,AIAI Inc.,tank below 5%,2023-12-01 17:29:00,-93.9,41.51341,8.0,1017.0,53.0,100.0
2370,0x1000000000005,New World Corp,device error,2023-12-01 17:30:00,-93.9,41.51341,2.0,1017.0,52.0,101.0
2371,0x1000000000003,AIAI Inc.,system malfunction,2023-12-01 17:31:00,-93.9,41.51341,5.0,1002.0,53.0,106.0
2372,0x1000000000006,AIAI Inc.,device error,2023-12-01 17:32:00,-93.9,41.51341,8.0,1004.0,53.0,104.0
2373,0x1000000000000,AIAI Inc.,tank below 5%,2023-12-01 17:33:00,-93.9,41.51341,6.0,1012.0,53.0,105.0
2374,0x1000000000007,Hot Data Ltd,tank below 5%,2023-12-01 17:34:00,-93.9,41.51341,2.0,1010.0,54.0,103.0
2375,0x1000000000008,New World Corp,tank below 5%,2023-12-01 17:35:00,-93.9,41.51341,7.0,1014.0,52.0,105.0
2376,0x1000000000007,Hot Data Ltd,tank below 5%,2023-12-01 17:36:00,-93.9,41.51341,4.0,1019.0,53.0,105.0
2377,0x1000000000002,New World Corp,device error,2023-12-01 17:37:00,-93.9,41.51341,6.0,1014.0,51.0,107.0
2378,0x1000000000009,AIAI Inc.,device error,2023-12-01 17:38:00,-93.9,41.51341,2.0,1001.0,54.0,102.0
2379,0x1000000000003,AIAI Inc.,tank below 10%,2023-12-01 17:39:00,-93.9,41.51341,6.0,1019.0,53.0,105.0
2380,0x1000000000006,AIAI Inc.,system malfunction,2023-12-01 17:40:00,-93.9,41.51341,6.0,1001.0,53.0,101.0
2381,0x1000000000009,AIAI Inc.,tank below 5%,2023-12-01 17:41:00,-93.9,41.51341,5.0,1014.0,54.0,105.0
2382,0x1000000000006,AIAI Inc.,system malfunction,2023-12-01 17:42:00,-93.9,41.51341,1.0,1014.0,51.0,104.0
2383,0x1000000000008,New World Corp,tank below 5%,2023-12-01 17:43:00,-93.9,41.51341,7.0,1019.0,54.0,101.0
2384,0x1000000000009,AIAI Inc.,tank below 5%,2023-12-01 17:44:00,-93.9,41.51341,3.0,1011.0,54.0,101.0
2385,0x1000000000008,New World Corp,tank below 5%,2023-12-01 17:45:00,-93.9,41.51341,8.0,1003.0,53.0,102.0
2386,0x1000000000001,Hot Data Ltd,device error,2023-12-01 17:46:00,-93.9,41.51341,5.0,1007.0,53.0,101.0
2387,0x1000000000006,AIAI Inc.,tank below 5%,2023-12-01 17:47:00,-93.9,41.51341,9.0,1012.0,50.0,102.0
2388,0x1000000000000,AIAI Inc.,device error,2023-12-01 17:48:00,-93.9,41.51341,1.0,1009.0,50.0,104.0
2389,0x1000000000001,Hot Data Ltd,system malfunction,2023-12-01 17:49:00,-93.9,41.51341,5.0,1009.0,52.0,101.0
2390,0x1000000000002,New World Corp,system malfunction,2023-12-01 17:50:00,-93.9,41.51341,9.0,1004.0,54.0,101.0
2391,0x1000000000007,Hot Data Ltd,tank below 10%,2023-12-01 17:51:00,-93.9,41.51341,2.0,1020.0,54.0,100.0
2392,0x1000000000002,New World Corp,device error,2023-12-01 17:52:00,-93.9,41.51341,3.0,1011.0,51.0,104.0
2393,0x1000000000009,AIAI Inc.,system malfunction,2023-12-01 17:53:00,-93.9,41.51341,5.0,1018.0,50.0,104.0
2394,0x1000000000005,New World Corp,system malfunction,2023-12-01 17:54:00,-93.9,41.51341,4.0,1012.0,51.0,102.0
2395,0x1000000000001,Hot Data Ltd,system malfunction,2023-12-01 17:55:00,-93.9,41.51341,4.0,1004.0,54.0,106.0
2396,0x1000000000002,New World Corp,system malfunction,2023-12-01 17:56:00,-93.9,41.51341,3.0,1012.0,50.0,104.0
2397,0x1000000000003,AIAI Inc.,device error,2023-12-01 17:57:00,-93.9,41.51341,2.0,1005.0,53.0,104.0
2398,0x1000000000008,New World Corp,device error,2023-12-01 17:58:00,-93.9,41.51341,4.0,1003.0,53.0,107.0
2399,0x1000000000003,AIAI Inc.,device error,2023-12-01 17:59:00,-93.9,41.51341,3.0,1010.0,55.0,104.0
2400,0x1000000000007,Hot Data Ltd,tank below 5%,2023-12-01 18:00:00,-93.9,41.51341,9.0,1012.0,53.0,106.0
2401,0x1000000000001,Hot Data Ltd,device error,2023-12-01 18:01:00,-93.9,41.51341,2.0,1020.0,55.0,104.0
2402,0x1000000000006,AIAI Inc.,tank below 5%,2023-12-01 18:02:00,-93.9,41.51341,2.0,1011.0,54.0,107.0
2403,0x1000000000007,Hot Data Ltd,tank below 10%,2023-12-01 18:03:00,-93.9,41.51341,2.0,1009.0,53.0,103.0
2404,0x1000000000004,Hot Data Ltd,device error,2023-12-01 18:04:00,-93.9,41.51341,3.0,1012.0,50.0,102.0
2405,0x1000000000009,AIAI Inc.,device error,2023-12-01 18:05:00,-93.9,41.51341,7.0,1017.0,52.0,107.0
2406,0x1000000000005,New World Corp,tank below 5%,2023-12-01 18:06:00,-93.9,41.51341,5.0,1007.0,52.0,105.0
2407,0x1000000000006,AIAI Inc.,system malfunction,2023-12-01 18:07:00,-93.9,41.51341,1.0,1018.0,51.0,107.0
2408,0x1000000000004,Hot Data Ltd,device error,2023-12-01 18:08:00,-93.9,41.51341,2.0,1009.0,53.0,101.0
2409,0x1000000000001,Hot Data Ltd,device error,2023-12-01 18:09:00,-93.9,41.51341,9.0,1001.0,54.0,107.0
2410,0x1000000000002,New World Corp,tank below 10%,2023-12-01 18:10:00,-93.9,41.51341,4.0,1005.0,54.0,104.0
2411,0x1000000000002,New World Corp,system malfunction,2023-12-01 18:11:00,-93.9,41.51341,8.0,1020.0,52.0,106.0
2412,0x1000000000007,Hot Data Ltd,tank below 10%,2023-12-01 18:12:00,-93.9,41.51341,9.0,1011.0,54.0,106.0
2413,0x1000000000001,Hot Data Ltd,tank below 10%,2023-12-01 18:13:00,-93.9,41.51341,4.0,1015.0,54.0,105.0
2414,0x1000000000008,New World Corp,tank below 5%,2023-12-01 18:14:00,-93.9,41.51341,2.0,1013.0,53.0,101.0
2415,0x1000000000005,New World Corp,tank below 10%,2023-12-01 18:15:00,-93.9,41.51341,6.0,1020.0,52.0,102.0
2416,0x1000000000002,New World Corp,device error,2023-12-01 18:16:00,-93.9,41.51341,4.0,1014.0,54.0,102.0
2417,0x1000000000005,New World Corp,tank below 5%,2023-12-01 18:17:00,-93.9,41.51341,5.0,1003.0,51.0,107.0
2418,0x1000000000009,AIAI Inc.,device error,2023-12-01 18:18:00,-93.9,41.51341,6.0,1010.0,50.0,106.0
2419,0x1000000000007,Hot Data Ltd,system malfunction,2023-12-01 18:19:00,-93.9,41.51341,5.0,1003.0,55.0,103.0
2420,0x1000000000002,New World Corp,device error,2023-12-01 18:20:00,-93.9,41.51341,2.0,1018.0,54.0,104.0
2421,0x1000000000002,New World Corp,tank below 5%,2023-12-01 18:21:00,-93.9,41.51341,2.0,1006.0,52.0,101.0
2422,0x1000000000007,Hot Data Ltd,tank below 10%,2023-12-01 18:22:00,-93.9,41.51341,5.0,1002.0,52.0,106.0
2423,0x1000000000005,New World Corp,tank below 10%,2023-12-01 18:23:00,-93.9,41.51341,7.0,1010.0,55.0,102.0
2424,0x1000000000007,Hot Data Ltd,system malfunction,2023-12-01 18:24:00,-93.9,41.51341,9.0,1007.0,51.0,104.0
2425,0x1000000000006,AIAI Inc.,system malfunction,2023-12-01 18:25:00,-93.9,41.51341,3.0,1000.0,51.0,101.0
2426,0x1000000000005,New World Corp,device error,2023-12-01 18:26:00,-93.9,41.51341,8.0,1019.0,52.0,103.0
2427,0x1000000000003,AIAI Inc.,tank below 5%,2023-12-01 18:27:00,-93.9,41.51341,9.0,1003.0,55.0,101.0
2428,0x1000000000001,Hot Data Ltd,tank below 5%,2023-12-01 18:28:00,-93.9,41.51341,1.0,1012.0,54.0,101.0
2429,0x1000000000009,AIAI Inc.,device error,2023-12-01 18:29:00,-93.9,41.51341,5.0,1005.0,53.0,105.0
2430,0x1000000000003,AIAI Inc.,tank below 10%,2023-12-01 18:30:00,-93.9,41.51341,6.0,1006.0,54.0,102.0
2431,0x1000000000006,AIAI Inc.,tank below 5%,2023-12-01 18:31:00,-93.9,41.51341,3.0,1013.0,52.0,102.0
2432,0x1000000000008,New World Corp,device error,2023-12-01 18:32:00,-93.9,41.51341,3.0,1015.0,54.0,106.0
2433,0x1000000000002,New World Corp,device error,2023-12-01 18:33:00,-93.9,41.51341,4.0,1019.0,52.0,101.0
2434,0x1000000000007,Hot Data Ltd,system malfunction,2023-12-01 18:34:00,-93.9,41.51341,6.0,1015.0,51.0,101.0
2435,0x1000000000008,New World Corp,device error,2023-12-01 18:35:00,-93.9,41.51341,6.0,1011.0,52.0,101.0
2436,0x1000000000009,AIAI Inc.,tank below 10%,2023-12-01 18:36:00,-93.9,41.51341,2.0,1004.0,54.0,100.0
2437,0x1000000000000,AIAI Inc.,tank below 5%,2023-12-01 18:37:00,-93.9,41.51341,9.0,1004.0,52.0,107.0
2438,0x1000000000002,New World Corp,tank below 5%,2023-12-01 18:38:00,-93.9,41.51341,9.0,1006.0,52.0,106.0
2439,0x1000000000000,AIAI Inc.,tank below 5%,2023-12-01 18:39:00,-93.9,41.51341,6.0,1012.0,54.0,106.0
2440,0x1000000000002,New World Corp,tank below 5%,2023-12-01 18:40:00,-93.9,41.51341,4.0,1015.0,53.0,106.0
2441,0x1000000000008,New World Corp,tank below 5%,2023-12-01 18:41:00,-93.9,41.51341,5.0,1008.0,54.0,104.0
2442,0x1000000000007,Hot Data Ltd,tank below 5%,2023-12-01 18:42:00,-93.9,41.51341,3.0,1004.0,54.0,106.0
2443,0x1000000000004,Hot Data Ltd,system malfunction,2023-12-01 18:43:00,-93.9,41.51341,2.0,1004.0,53.0,107.0
2444,0x1000000000002,New World Corp,device error,2023-12-01 18:44:00,-93.9,41.51341,4.0,1013.0,52.0,104.0
2445,0x1000000000009,AIAI Inc.,tank below 10%,2023-12-01 18:45:00,-93.9,41.51341,9.0,1018.0,55.0,101.0
2446,0x1000000000008,New World Corp,device error,2023-12-01 18:46:00,-93.9,41.51341,4.0,1006.0,51.0,104.0
2447,0x1000000000006,AIAI Inc.,device error,2023-12-01 18:47:00,-93.9,41.51341,5.0,1009.0,52.0,101.0
2448,0x1000000000009,AIAI Inc.,system malfunction,2023-12-01 18:48:00,-93.9,41.51341,2.0,1018.0,54.0,106.0
2449,0x1000000000003,AIAI Inc.,device error,2023-12-01 18:49:00,-93.9,41.51341,5.0,1003.0,51.0,105.0
2450,0x1000000000005,New World Corp,device error,2023-12-01 18:50:00,-93.9,41.51341,6.0,1020.0,53.0,104.0
2451,0x1000000000001,Hot Data Ltd,device error,2023-12-01 18:51:00,-93.9,41.51341,1.0,1002.0,52.0,106.0
2452,0x1000000000002,New World Corp,system malfunction,2023-12-01 18:52:00,-93.9,41.51341,7.0,1008.0,54.0,103.0
2453,0x1000000000000,AIAI Inc.,device error,2023-12-01 18:53:00,-93.9,41.51341,8.0,1013.0,54.0,102.0
2454,0x1000000000003,AIAI Inc.,device error,2023-12-01 18:54:00,-93.9,41.51341,6.0,1003.0,54.0,106.0
2455,0x1000000000007,Hot Data Ltd,device error,2023-12-01 18:55:00,-93.9,41.51341,3.0,1020.0,54.0,101.0
2456,0x1000000000007,Hot Data Ltd,system malfunction,2023-12-01 18:56:00,-93.9,41.51341,9.0,1008.0,53.0,102.0
2457,0x1000000000009,AIAI Inc.,device error,2023-12-01 18:57:00,-93.9,41.51341,9.0,1001.0,54.0,106.0
2458,0x1000000000004,Hot Data Ltd,tank below 5%,2023-12-01 18:58:00,-93.9,41.51341,4.0,1017.0,52.0,104.0
2459,0x1000000000001,Hot Data Ltd,device error,2023-12-01 18:59:00,-93.9,41.51341,2.0,1010.0,52.0,105.0
2460,0x1000000000004,Hot Data Ltd,device error,2023-12-01 19:00:00,-93.9,41.51341,3.0,1020.0,52.0,100.0
2461,0x1000000000000,AIAI Inc.,tank below 10%,2023-12-01 19:01:00,-93.9,41.51341,10.0,1009.0,52.0,102.0
2462,0x1000000000000,AIAI Inc.,device error,2023-12-01 19:02:00,-93.9,41.51341,9.0,1015.0,54.0,106.0
2463,0x1000000000008,New World Corp,device error,2023-12-01 19:03:00,-93.9,41.51341,5.0,1018.0,52.0,100.0
2464,0x1000000000003,AIAI Inc.,tank below 5%,2023-12-01 19:04:00,-93.9,41.51341,4.0,1014.0,52.0,101.0
2465,0x1000000000003,AIAI Inc.,tank below 10%,2023-12-01 19:05:00,-93.9,41.51341,3.0,1020.0,52.0,101.0
2466,0x1000000000009,AIAI Inc.,device error,2023-12-01 19:06:00,-93.9,41.51341,3.0,1010.0,50.0,106.0
2467,0x1000000000008,New World Corp,device error,2023-12-01 19:07:00,-93.9,41.51341,3.0,1016.0,51.0,106.0
2468,0x1000000000004,Hot Data Ltd,device error,2023-12-01 19:08:00,-93.9,41.51341,2.0,1006.0,54.0,104.0
2469,0x1000000000009,AIAI Inc.,tank below 5%,2023-12-01 19:09:00,-93.9,41.51341,10.0,1019.0,51.0,101.0
2470,0x1000000000004,Hot Data Ltd,system malfunction,2023-12-01 19:10:00,-93.9,41.51341,8.0,1000.0,51.0,104.0
2471,0x1000000000002,New World Corp,tank below 10%,2023-12-01 19:11:00,-93.9,41.51341,6.0,1005.0,52.0,102.0
2472,0x1000000000005,New World Corp,tank below 10%,2023-12-01 19:12:00,-93.9,41.51341,5.0,1000.0,53.0,104.0
2473,0x1000000000000,AIAI Inc.,tank below 5%,2023-12-01 19:13:00,-93.9,41.51341,2.0,1013.0,51.0,103.0
2474,0x1000000000003,AIAI Inc.,system malfunction,2023-12-01 19:14:00,-93.9,41.51341,4.0,1009.0,52.0,106.0
2475,0x1000000000009,AIAI Inc.,device error,2023-12-01 19:15:00,-93.9,41.51341,8.0,1017.0,50.0,103.0
2476,0x1000000000002,New World Corp,device error,2023-12-01 19:16:00,-93.9,41.51341,5.0,1016.0,52.0,105.0
2477,0x1000000000008,New World Corp,device error,2023-12-01 19:17:00,-93.9,41.51341,1.0,1019.0,55.0,103.0
2478,0x1000000000006,AIAI Inc.,tank below 10%,2023-12-01 19:18:00,-93.9,41.51341,9.0,1012.0,52.0,106.0
2479,0x1000000000007,Hot Data Ltd,system malfunction,2023-12-01 19:19:00,-93.9,41.51341,6.0,1019.0,52.0,107.0
2480,0x1000000000003,AIAI Inc.,device error,2023-12-01 19:20:00,-93.9,41.51341,5.0,1016.0,52.0,105.0
2481,0x1000000000004,Hot Data Ltd,tank below 5%,2023-12-01 19:21:00,-93.9,41.51341,8.0,1007.0,55.0,106.0
2482,0x1000000000003,AIAI Inc.,tank below 10%,2023-12-01 19:22:00,-93.9,41.51341,10.0,1008.0,53.0,103.0
2483,0x1000000000004,Hot Data Ltd,tank below 5%,2023-12-01 19:23:00,-93.9,41.51341,2.0,1013.0,51.0,101.0
2484,0x1000000000005,New World Corp,tank below 5%,2023-12-01 19:24:00,-93.9,41.51341,5.0,1009.0,54.0,104.0
2485,0x1000000000008,New World Corp,device error,2023-12-01 19:25:00,-93.9,41.51341,6.0,1013.0,53.0,107.0
2486,0x1000000000005,New World Corp,device error,2023-12-01 19:26:00,-93.9,41.51341,5.0,1013.0,54.0,105.0
2487,0x1000000000003,AIAI Inc.,device error,2023-12-01 19:27:00,-93.9,41.51341,10.0,1001.0,51.0,101.0
2488,0x1000000000009,AIAI Inc.,tank below 10%,2023-12-01 19:28:00,-93.9,41.51341,3.0,1004.0,52.0,105.0
2489,0x1000000000009,AIAI Inc.,tank below 10%,2023-12-01 19:29:00,-93.9,41.51341,2.0,1007.0,50.0,107.0
2490,0x1000000000004,Hot Data Ltd,tank below 5%,2023-12-01 19:30:00,-93.9,41.51341,6.0,1011.0,52.0,105.0
2491,0x1000000000008,New World Corp,tank below 10%,2023-12-01 19:31:00,-93.9,41.51341,5.0,1014.0,52.0,104.0
2492,0x1000000000001,Hot Data Ltd,device error,2023-12-01 19:32:00,-93.9,41.51341,5.0,1012.0,53.0,106.0
2493,0x1000000000003,AIAI Inc.,tank below 10%,2023-12-01 19:33:00,-93.9,41.51341,10.0,1017.0,52.0,101.0
2494,0x1000000000008,New World Corp,tank below 5%,2023-12-01 19:34:00,-93.9,41.51341,1.0,1014.0,55.0,101.0
2495,0x1000000000009,AIAI Inc.,tank below 5%,2023-12-01 19:35:00,-93.9,41.51341,3.0,1007.0,50.0,102.0
2496,0x1000000000004,Hot Data Ltd,tank below 10%,2023-12-01 19:36:00,-93.9,41.51341,10.0,1004.0,51.0,102.0
2497,0x1000000000005,New World Corp,device error,2023-12-01 19:37:00,-93.9,41.51341,2.0,1004.0,52.0,103.0
2498,0x1000000000005,New World Corp,system malfunction,2023-12-01 19:38:00,-93.9,41.51341,3.0,1018.0,52.0,106.0
2499,0x1000000000004,Hot Data Ltd,tank below 5%,2023-12-01 19:39:00,-93.9,41.51341,3.0,1005.0,50.0,107.0
2500,0x1000000000004,Hot Data Ltd,tank below 10%,2023-12-01 19:40:00,-93.9,41.51341,4.0,1008.0,50.0,104.0
2501,0x1000000000009,AIAI Inc.,system malfunction,2023-12-01 19:41:00,-93.9,41.51341,5.0,1007.0,52.0,105.0
2502,0x1000000000003,AIAI Inc.,tank below 5%,2023-12-01 19:42:00,-93.9,41.51341,2.0,1009.0,54.0,100.0
2503,0x1000000000000,AIAI Inc.,device error,2023-12-01 19:43:00,-93.9,41.51341,8.0,1013.0,51.0,101.0
2504,0x1000000000007,Hot Data Ltd,tank below 10%,2023-12-01 19:44:00,-93.9,41.51341,7.0,1004.0,51.0,106.0
2505,0x1000000000003,AIAI Inc.,device error,2023-12-01 19:45:00,-93.9,41.51341,6.0,1004.0,55.0,104.0
2506,0x1000000000000,AIAI Inc.,device error,2023-12-01 19:46:00,-93.9,41.51341,7.0,1015.0,52.0,102.0
2507,0x1000000000006,AIAI Inc.,system malfunction,2023-12-01 19:47:00,-93.9,41.51341,4.0,1003.0,54.0,106.0
2508,0x1000000000003,AIAI Inc.,tank below 5%,2023-12-01 19:48:00,-93.9,41.51341,6.0,1004.0,50.0,104.0
2509,0x1000000000000,AIAI Inc.,tank below 5%,2023-12-01 19:49:00,-93.9,41.51341,2.0,1006.0,52.0,100.0
2510,0x1000000000007,Hot Data Ltd,tank below 10%,2023-12-01 19:50:00,-93.9,41.51341,5.0,1015.0,54.0,107.0
2511,0x1000000000006,AIAI Inc.,device error,2023-12-01 19:51:00,-93.9,41.51341,7.0,1006.0,51.0,105.0
2512,0x1000000000005,New World Corp,tank below 5%,2023-12-01 19:52:00,-93.9,41.51341,9.0,1015.0,51.0,105.0
2513,0x1000000000008,New World Corp,tank below 10%,2023-12-01 19:53:00,-93.9,41.51341,5.0,1003.0,55.0,104.0
2514,0x1000000000008,New World Corp,tank below 5%,2023-12-01 19:54:00,-93.9,41.51341,5.0,1020.0,51.0,103.0
2515,0x1000000000005,New World Corp,device error,2023-12-01 19:55:00,-93.9,41.51341,2.0,1003.0,53.0,102.0
2516,0x1000000000007,Hot Data Ltd,tank below 5%,2023-12-01 19:56:00,-93.9,41.51341,6.0,1014.0,54.0,102.0
2517,0x1000000000002,New World Corp,tank below 5%,2023-12-01 19:57:00,-93.9,41.51341,3.0,1016.0,51.0,103.0
2518,0x1000000000007,Hot Data Ltd,system malfunction,2023-12-01 19:58:00,-93.9,41.51341,8.0,1013.0,53.0,101.0
2519,0x1000000000006,AIAI Inc.,tank below 10%,2023-12-01 19:59:00,-93.9,41.51341,5.0,1002.0,55.0,107.0
2520,0x1000000000003,AIAI Inc.,system malfunction,2023-12-01 20:00:00,-93.9,41.51341,5.0,1006.0,55.0,101.0
2521,0x1000000000008,New World Corp,tank below 10%,2023-12-01 20:01:00,-93.9,41.51341,3.0,1018.0,53.0,104.0
2522,0x1000000000002,New World Corp,tank below 5%,2023-12-01 20:02:00,-93.9,41.51341,6.0,1002.0,51.0,106.0
2523,0x1000000000003,AIAI Inc.,system malfunction,2023-12-01 20:03:00,-93.9,41.51341,7.0,1013.0,51.0,102.0
2524,0x1000000000003,AIAI Inc.,system malfunction,2023-12-01 20:04:00,-93.9,41.51341,3.0,1017.0,51.0,102.0
2525,0x1000000000009,AIAI Inc.,system malfunction,2023-12-01 20:05:00,-93.9,41.51341,3.0,1013.0,55.0,100.0
2526,0x1000000000003,AIAI Inc.,system malfunction,2023-12-01 20:06:00,-93.9,41.51341,10.0,1007.0,54.0,103.0
2527,0x1000000000004,Hot Data Ltd,device error,2023-12-01 20:07:00,-93.9,41.51341,10.0,1014.0,55.0,101.0
2528,0x1000000000003,AIAI Inc.,device error,2023-12-01 20:08:00,-93.9,41.51341,3.0,1013.0,51.0,106.0
2529,0x1000000000000,AIAI Inc.,tank below 5%,2023-12-01 20:09:00,-93.9,41.51341,10.0,1015.0,50.0,106.0
2530,0x1000000000001,Hot Data Ltd,device error,2023-12-01 20:10:00,-93.9,41.51341,2.0,1001.0,55.0,106.0
2531,0x1000000000005,New World Corp,tank below 5%,2023-12-01 20:11:00,-93.9,41.51341,3.0,1020.0,54.0,103.0
2532,0x1000000000006,AIAI Inc.,tank below 10%,2023-12-01 20:12:00,-93.9,41.51341,4.0,1011.0,55.0,104.0
2533,0x1000000000001,Hot Data Ltd,device error,2023-12-01 20:13:00,-93.9,41.51341,4.0,1005.0,52.0,106.0
2534,0x1000000000001,Hot Data Ltd,device error,2023-12-01 20:14:00,-93.9,41.51341,2.0,1011.0,52.0,100.0
2535,0x1000000000009,AIAI Inc.,tank below 10%,2023-12-01 20:15:00,-93.9,41.51341,8.0,1017.0,54.0,104.0
2536,0x1000000000003,AIAI Inc.,tank below 5%,2023-12-01 20:16:00,-93.9,41.51341,9.0,1017.0,54.0,103.0
2537,0x1000000000007,Hot Data Ltd,system malfunction,2023-12-01 20:17:00,-93.9,41.51341,7.0,1004.0,55.0,102.0
2538,0x1000000000000,AIAI Inc.,tank below 5%,2023-12-01 20:18:00,-93.9,41.51341,2.0,1015.0,53.0,101.0
2539,0x1000000000007,Hot Data Ltd,system malfunction,2023-12-01 20:19:00,-93.9,41.51341,5.0,1005.0,50.0,103.0
2540,0x1000000000001,Hot Data Ltd,tank below 5%,2023-12-01 20:20:00,-93.9,41.51341,1.0,1004.0,51.0,100.0
2541,0x1000000000008,New World Corp,tank below 5%,2023-12-01 20:21:00,-93.9,41.51341,5.0,1019.0,51.0,103.0
2542,0x1000000000007,Hot Data Ltd,system malfunction,2023-12-01 20:22:00,-93.9,41.51341,5.0,1006.0,53.0,104.0
2543,0x1000000000000,AIAI Inc.,device error,2023-12-01 20:23:00,-93.9,41.51341,8.0,1016.0,50.0,106.0
2544,0x1000000000005,New World Corp,system malfunction,2023-12-01 20:24:00,-93.9,41.51341,1.0,1008.0,50.0,106.0
2545,0x1000000000009,AIAI Inc.,tank below 10%,2023-12-01 20:25:00,-93.9,41.51341,7.0,1019.0,52.0,100.0
2546,0x1000000000007,Hot Data Ltd,device error,2023-12-01 20:26:00,-93.9,41.51341,1.0,1014.0,54.0,107.0
2547,0x1000000000003,AIAI Inc.,device error,2023-12-01 20:27:00,-93.9,41.51341,10.0,1008.0,51.0,101.0
2548,0x1000000000003,AIAI Inc.,tank below 5%,2023-12-01 20:28:00,-93.9,41.51341,4.0,1002.0,52.0,103.0
2549,0x1000000000008,New World Corp,device error,2023-12-01 20:29:00,-93.9,41.51341,2.0,1017.0,55.0,106.0
2550,0x1000000000007,Hot Data Ltd,tank below 5%,2023-12-01 20:30:00,-93.9,41.51341,3.0,1010.0,55.0,102.0
2551,0x1000000000004,Hot Data Ltd,device error,2023-12-01 20:31:00,-93.9,41.51341,7.0,1020.0,50.0,103.0
2552,0x1000000000007,Hot Data Ltd,tank below 10%,2023-12-01 20:32:00,-93.9,41.51341,8.0,1018.0,52.0,101.0
2553,0x1000000000001,Hot Data Ltd,tank below 5%,2023-12-01 20:33:00,-93.9,41.51341,2.0,1001.0,50.0,103.0
2554,0x1000000000005,New World Corp,tank below 10%,2023-12-01 20:34:00,-93.9,41.51341,2.0,1007.0,50.0,103.0
2555,0x1000000000003,AIAI Inc.,device error,2023-12-01 20:35:00,-93.9,41.51341,3.0,1018.0,54.0,104.0
2556,0x1000000000003,AIAI Inc.,device error,2023-12-01 20:36:00,-93.9,41.51341,8.0,1013.0,54.0,100.0
2557,0x1000000000009,AIAI Inc.,device error,2023-12-01 20:37:00,-93.9,41.51341,4.0,1015.0,51.0,101.0
2558,0x1000000000000,AIAI Inc.,tank below 5%,2023-12-01 20:38:00,-93.9,41.51341,5.0,1005.0,54.0,101.0
2559,0x1000000000009,AIAI Inc.,tank below 5%,2023-12-01 20:39:00,-93.9,41.51341,9.0,1017.0,53.0,105.0
2560,0x1000000000005,New World Corp,device error,2023-12-01 20:40:00,-93.9,41.51341,8.0,1002.0,51.0,107.0
2561,0x1000000000004,Hot Data Ltd,tank below 5%,2023-12-01 20:41:00,-93.9,41.51341,7.0,1000.0,54.0,107.0
2562,0x1000000000004,Hot Data Ltd,tank below 5%,2023-12-01 20:42:00,-93.9,41.51341,3.0,1006.0,51.0,104.0
2563,0x1000000000004,Hot Data Ltd,device error,2023-12-01 20:43:00,-93.9,41.51341,6.0,1005.0,53.0,103.0
2564,0x1000000000003,AIAI Inc.,tank below 5%,2023-12-01 20:44:00,-93.9,41.51341,3.0,1007.0,51.0,101.0
2565,0x1000000000004,Hot Data Ltd,tank below 5%,2023-12-01 20:45:00,-93.9,41.51341,2.0,1014.0,52.0,106.0
2566,0x1000000000007,Hot Data Ltd,tank below 5%,2023-12-01 20:46:00,-93.9,41.51341,8.0,1010.0,51.0,104.0
2567,0x1000000000006,AIAI Inc.,device error,2023-12-01 20:47:00,-93.9,41.51341,2.0,1013.0,53.0,103.0
2568,0x1000000000007,Hot Data Ltd,tank below 5%,2023-12-01 20:48:00,-93.9,41.51341,9.0,1006.0,50.0,104.0
